"N","min(displacement (0))","q1(displacement (0))","med(displacement (0))","q3(displacement (0))","max(displacement (0))","avg(displacement (0))","std(displacement (0))","min(displacement (1))","q1(displacement (1))","med(displacement (1))","q3(displacement (1))","max(displacement (1))","avg(displacement (1))","std(displacement (1))","min(displacement (2))","q1(displacement (2))","med(displacement (2))","q3(displacement (2))","max(displacement (2))","avg(displacement (2))","std(displacement (2))","min(displacement (Magnitude))","q1(displacement (Magnitude))","med(displacement (Magnitude))","q3(displacement (Magnitude))","max(displacement (Magnitude))","avg(displacement (Magnitude))","std(displacement (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,0,0,0,0,0,0,0,-0.00042448,-0.00042448,-0.00042448,-0.00042448,-0.00042448,-0.00042448,0,0.000857495,0.000857495,0.000857495,0.000857495,0.000857495,0.000857495,0,0.0009568076847,0.0009568076847,0.0009568076847,0.0009568076847,0.0009568076847,0.0009568076847,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,50
1,0,0,0,0,0,0,0,-0.000440776,-0.000440776,-0.000440776,-0.000440776,-0.000440776,-0.000440776,0,0.000892986,0.000892986,0.000892986,0.000892986,0.000892986,0.000892986,0,0.0009958451076,0.0009958451076,0.0009958451076,0.0009958451076,0.0009958451076,0.0009958451076,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,51
1,0,0,0,0,0,0,0,-0.000457427,-0.000457427,-0.000457427,-0.000457427,-0.000457427,-0.000457427,0,0.000929148,0.000929148,0.000929148,0.000929148,0.000929148,0.000929148,0,0.001035642538,0.001035642538,0.001035642538,0.001035642538,0.001035642538,0.001035642538,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,52
1,0,0,0,0,0,0,0,-0.000474505,-0.000474505,-0.000474505,-0.000474505,-0.000474505,-0.000474505,0,0.000965908,0.000965908,0.000965908,0.000965908,0.000965908,0.000965908,0,0.001076166,0.001076166,0.001076166,0.001076166,0.001076166,0.001076166,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,53
1,0,0,0,0,0,0,0,-0.000492076,-0.000492076,-0.000492076,-0.000492076,-0.000492076,-0.000492076,0,0.0010032,0.0010032,0.0010032,0.0010032,0.0010032,0.0010032,0,0.001117384907,0.001117384907,0.001117384907,0.001117384907,0.001117384907,0.001117384907,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,54
1,0,0,0,0,0,0,0,-0.000510194,-0.000510194,-0.000510194,-0.000510194,-0.000510194,-0.000510194,0,0.00104097,0.00104097,0.00104097,0.00104097,0.00104097,0.00104097,0,0.001159274108,0.001159274108,0.001159274108,0.001159274108,0.001159274108,0.001159274108,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,55
1,0,0,0,0,0,0,0,-0.000528896,-0.000528896,-0.000528896,-0.000528896,-0.000528896,-0.000528896,0,0.00107918,0.00107918,0.00107918,0.00107918,0.00107918,0.00107918,0,0.001201815481,0.001201815481,0.001201815481,0.001201815481,0.001201815481,0.001201815481,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,56
1,0,0,0,0,0,0,0,-0.000548201,-0.000548201,-0.000548201,-0.000548201,-0.000548201,-0.000548201,0,0.00111782,0.00111782,0.00111782,0.00111782,0.00111782,0.00111782,0,0.001245008389,0.001245008389,0.001245008389,0.001245008389,0.001245008389,0.001245008389,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,57
1,0,0,0,0,0,0,0,-0.000568109,-0.000568109,-0.000568109,-0.000568109,-0.000568109,-0.000568109,0,0.00115688,0.00115688,0.00115688,0.00115688,0.00115688,0.00115688,0,0.001288844122,0.001288844122,0.001288844122,0.001288844122,0.001288844122,0.001288844122,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,58
1,0,0,0,0,0,0,0,-0.000588599,-0.000588599,-0.000588599,-0.000588599,-0.000588599,-0.000588599,0,0.00119638,0.00119638,0.00119638,0.00119638,0.00119638,0.00119638,0,0.001333331874,0.001333331874,0.001333331874,0.001333331874,0.001333331874,0.001333331874,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,59
1,0,0,0,0,0,0,0,-0.00060963,-0.00060963,-0.00060963,-0.00060963,-0.00060963,-0.00060963,0,0.00123637,0.00123637,0.00123637,0.00123637,0.00123637,0.00123637,0,0.001378499008,0.001378499008,0.001378499008,0.001378499008,0.001378499008,0.001378499008,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,60
1,0,0,0,0,0,0,0,-0.000631148,-0.000631148,-0.000631148,-0.000631148,-0.000631148,-0.000631148,0,0.00127689,0.00127689,0.00127689,0.00127689,0.00127689,0.00127689,0,0.001424358055,0.001424358055,0.001424358055,0.001424358055,0.001424358055,0.001424358055,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,61
1,0,0,0,0,0,0,0,-0.000653087,-0.000653087,-0.000653087,-0.000653087,-0.000653087,-0.000653087,0,0.00131802,0.00131802,0.00131802,0.00131802,0.00131802,0.00131802,0,0.001470951852,0.001470951852,0.001470951852,0.001470951852,0.001470951852,0.001470951852,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,62
1,0,0,0,0,0,0,0,-0.000675373,-0.000675373,-0.000675373,-0.000675373,-0.000675373,-0.000675373,0,0.00135983,0.00135983,0.00135983,0.00135983,0.00135983,0.00135983,0,0.00151831035,0.00151831035,0.00151831035,0.00151831035,0.00151831035,0.00151831035,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,63
1,0,0,0,0,0,0,0,-0.000697933,-0.000697933,-0.000697933,-0.000697933,-0.000697933,-0.000697933,0,0.00140238,0.00140238,0.00140238,0.00140238,0.00140238,0.00140238,0,0.001566454639,0.001566454639,0.001566454639,0.001566454639,0.001566454639,0.001566454639,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,64
1,0,0,0,0,0,0,0,-0.0007207,-0.0007207,-0.0007207,-0.0007207,-0.0007207,-0.0007207,0,0.00144576,0.00144576,0.00144576,0.00144576,0.00144576,0.00144576,0,0.001615435071,0.001615435071,0.001615435071,0.001615435071,0.001615435071,0.001615435071,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,65
1,0,0,0,0,0,0,0,-0.000743615,-0.000743615,-0.000743615,-0.000743615,-0.000743615,-0.000743615,0,0.00149001,0.00149001,0.00149001,0.00149001,0.00149001,0.00149001,0,0.001665260661,0.001665260661,0.001665260661,0.001665260661,0.001665260661,0.001665260661,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,66
1,0,0,0,0,0,0,0,-0.000766636,-0.000766636,-0.000766636,-0.000766636,-0.000766636,-0.000766636,0,0.00153518,0.00153518,0.00153518,0.00153518,0.00153518,0.00153518,0,0.001715956989,0.001715956989,0.001715956989,0.001715956989,0.001715956989,0.001715956989,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,67
1,0,0,0,0,0,0,0,-0.000789738,-0.000789738,-0.000789738,-0.000789738,-0.000789738,-0.000789738,0,0.0015813,0.0015813,0.0015813,0.0015813,0.0015813,0.0015813,0,0.001767539476,0.001767539476,0.001767539476,0.001767539476,0.001767539476,0.001767539476,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,68
1,0,0,0,0,0,0,0,-0.000812915,-0.000812915,-0.000812915,-0.000812915,-0.000812915,-0.000812915,0,0.00162836,0.00162836,0.00162836,0.00162836,0.00162836,0.00162836,0,0.001819996452,0.001819996452,0.001819996452,0.001819996452,0.001819996452,0.001819996452,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,69
1,0,0,0,0,0,0,0,-0.000836183,-0.000836183,-0.000836183,-0.000836183,-0.000836183,-0.000836183,0,0.00167636,0.00167636,0.00167636,0.00167636,0.00167636,0.00167636,0,0.001873335223,0.001873335223,0.001873335223,0.001873335223,0.001873335223,0.001873335223,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,70
1,0,0,0,0,0,0,0,-0.000859576,-0.000859576,-0.000859576,-0.000859576,-0.000859576,-0.000859576,0,0.00172525,0.00172525,0.00172525,0.00172525,0.00172525,0.00172525,0,0.001927526514,0.001927526514,0.001927526514,0.001927526514,0.001927526514,0.001927526514,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,71
1,0,0,0,0,0,0,0,-0.000883146,-0.000883146,-0.000883146,-0.000883146,-0.000883146,-0.000883146,0,0.001775,0.001775,0.001775,0.001775,0.001775,0.001775,0,0.001982566987,0.001982566987,0.001982566987,0.001982566987,0.001982566987,0.001982566987,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,72
1,0,0,0,0,0,0,0,-0.000906956,-0.000906956,-0.000906956,-0.000906956,-0.000906956,-0.000906956,0,0.00182552,0.00182552,0.00182552,0.00182552,0.00182552,0.00182552,0,0.00203840439,0.00203840439,0.00203840439,0.00203840439,0.00203840439,0.00203840439,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,73
1,0,0,0,0,0,0,0,-0.000931076,-0.000931076,-0.000931076,-0.000931076,-0.000931076,-0.000931076,0,0.00187677,0.00187677,0.00187677,0.00187677,0.00187677,0.00187677,0,0.002095034165,0.002095034165,0.002095034165,0.002095034165,0.002095034165,0.002095034165,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,74
1,0,0,0,0,0,0,0,-0.000955581,-0.000955581,-0.000955581,-0.000955581,-0.000955581,-0.000955581,0,0.00192865,0.00192865,0.00192865,0.00192865,0.00192865,0.00192865,0,0.002152400026,0.002152400026,0.002152400026,0.002152400026,0.002152400026,0.002152400026,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,75
1,0,0,0,0,0,0,0,-0.000980541,-0.000980541,-0.000980541,-0.000980541,-0.000980541,-0.000980541,0,0.0019811,0.0019811,0.0019811,0.0019811,0.0019811,0.0019811,0,0.002210479103,0.002210479103,0.002210479103,0.002210479103,0.002210479103,0.002210479103,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,76
1,0,0,0,0,0,0,0,-0.00100602,-0.00100602,-0.00100602,-0.00100602,-0.00100602,-0.00100602,0,0.00203407,0.00203407,0.00203407,0.00203407,0.00203407,0.00203407,0,0.002269254725,0.002269254725,0.002269254725,0.002269254725,0.002269254725,0.002269254725,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,77
1,0,0,0,0,0,0,0,-0.00103206,-0.00103206,-0.00103206,-0.00103206,-0.00103206,-0.00103206,0,0.00208749,0.00208749,0.00208749,0.00208749,0.00208749,0.00208749,0,0.002328682534,0.002328682534,0.002328682534,0.002328682534,0.002328682534,0.002328682534,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,78
1,0,0,0,0,0,0,0,-0.00105869,-0.00105869,-0.00105869,-0.00105869,-0.00105869,-0.00105869,0,0.00214135,0.00214135,0.00214135,0.00214135,0.00214135,0.00214135,0,0.00238876628,0.00238876628,0.00238876628,0.00238876628,0.00238876628,0.00238876628,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,79
1,0,0,0,0,0,0,0,-0.00108593,-0.00108593,-0.00108593,-0.00108593,-0.00108593,-0.00108593,0,0.00219563,0.00219563,0.00219563,0.00219563,0.00219563,0.00219563,0,0.0024494969,0.0024494969,0.0024494969,0.0024494969,0.0024494969,0.0024494969,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,80
1,0,0,0,0,0,0,0,-0.00111376,-0.00111376,-0.00111376,-0.00111376,-0.00111376,-0.00111376,0,0.00225034,0.00225034,0.00225034,0.00225034,0.00225034,0.00225034,0,0.002510874639,0.002510874639,0.002510874639,0.002510874639,0.002510874639,0.002510874639,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,81
1,0,0,0,0,0,0,0,-0.00114216,-0.00114216,-0.00114216,-0.00114216,-0.00114216,-0.00114216,0,0.0023055,0.0023055,0.0023055,0.0023055,0.0023055,0.0023055,0,0.002572908804,0.002572908804,0.002572908804,0.002572908804,0.002572908804,0.002572908804,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,82
1,0,0,0,0,0,0,0,-0.00117107,-0.00117107,-0.00117107,-0.00117107,-0.00117107,-0.00117107,0,0.00236118,0.00236118,0.00236118,0.00236118,0.00236118,0.00236118,0,0.002635635775,0.002635635775,0.002635635775,0.002635635775,0.002635635775,0.002635635775,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,83
1,0,0,0,0,0,0,0,-0.00120045,-0.00120045,-0.00120045,-0.00120045,-0.00120045,-0.00120045,0,0.00241742,0.00241742,0.00241742,0.00241742,0.00241742,0.00241742,0,0.002699073852,0.002699073852,0.002699073852,0.002699073852,0.002699073852,0.002699073852,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,84
1,0,0,0,0,0,0,0,-0.00123022,-0.00123022,-0.00123022,-0.00123022,-0.00123022,-0.00123022,0,0.00247429,0.00247429,0.00247429,0.00247429,0.00247429,0.00247429,0,0.002763250306,0.002763250306,0.002763250306,0.002763250306,0.002763250306,0.002763250306,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,85
1,0,0,0,0,0,0,0,-0.0012603,-0.0012603,-0.0012603,-0.0012603,-0.0012603,-0.0012603,0,0.00253188,0.00253188,0.00253188,0.00253188,0.00253188,0.00253188,0,0.00282821011,0.00282821011,0.00282821011,0.00282821011,0.00282821011,0.00282821011,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,86
1,0,0,0,0,0,0,0,-0.00129062,-0.00129062,-0.00129062,-0.00129062,-0.00129062,-0.00129062,0,0.00259025,0.00259025,0.00259025,0.00259025,0.00259025,0.00259025,0,0.002893975647,0.002893975647,0.002893975647,0.002893975647,0.002893975647,0.002893975647,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,87
1,0,0,0,0,0,0,0,-0.00132112,-0.00132112,-0.00132112,-0.00132112,-0.00132112,-0.00132112,0,0.00264946,0.00264946,0.00264946,0.00264946,0.00264946,0.00264946,0,0.002960573652,0.002960573652,0.002960573652,0.002960573652,0.002960573652,0.002960573652,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,88
1,0,0,0,0,0,0,0,-0.00135176,-0.00135176,-0.00135176,-0.00135176,-0.00135176,-0.00135176,0,0.00270956,0.00270956,0.00270956,0.00270956,0.00270956,0.00270956,0,0.003028030794,0.003028030794,0.003028030794,0.003028030794,0.003028030794,0.003028030794,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,89
1,0,0,0,0,0,0,0,-0.00138248,-0.00138248,-0.00138248,-0.00138248,-0.00138248,-0.00138248,0,0.0027706,0.0027706,0.0027706,0.0027706,0.0027706,0.0027706,0,0.003096364854,0.003096364854,0.003096364854,0.003096364854,0.003096364854,0.003096364854,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,90
1,0,0,0,0,0,0,0,-0.00141327,-0.00141327,-0.00141327,-0.00141327,-0.00141327,-0.00141327,0,0.00283259,0.00283259,0.00283259,0.00283259,0.00283259,0.00283259,0,0.003165580231,0.003165580231,0.003165580231,0.003165580231,0.003165580231,0.003165580231,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,91
1,0,0,0,0,0,0,0,-0.00144415,-0.00144415,-0.00144415,-0.00144415,-0.00144415,-0.00144415,0,0.00289553,0.00289553,0.00289553,0.00289553,0.00289553,0.00289553,0,0.003235685894,0.003235685894,0.003235685894,0.003235685894,0.003235685894,0.003235685894,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,92
1,0,0,0,0,0,0,0,-0.00147512,-0.00147512,-0.00147512,-0.00147512,-0.00147512,-0.00147512,0,0.00295938,0.00295938,0.00295938,0.00295938,0.00295938,0.00295938,0,0.003306646186,0.003306646186,0.003306646186,0.003306646186,0.003306646186,0.003306646186,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,93
1,0,0,0,0,0,0,0,-0.00150624,-0.00150624,-0.00150624,-0.00150624,-0.00150624,-0.00150624,0,0.00302412,0.00302412,0.00302412,0.00302412,0.00302412,0.00302412,0,0.003378470173,0.003378470173,0.003378470173,0.003378470173,0.003378470173,0.003378470173,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,94
1,0,0,0,0,0,0,0,-0.00153756,-0.00153756,-0.00153756,-0.00153756,-0.00153756,-0.00153756,0,0.00308968,0.00308968,0.00308968,0.00308968,0.00308968,0.00308968,0,0.003451117682,0.003451117682,0.003451117682,0.003451117682,0.003451117682,0.003451117682,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,95
1,0,0,0,0,0,0,0,-0.00156915,-0.00156915,-0.00156915,-0.00156915,-0.00156915,-0.00156915,0,0.00315599,0.00315599,0.00315599,0.00315599,0.00315599,0.00315599,0,0.003524557363,0.003524557363,0.003524557363,0.003524557363,0.003524557363,0.003524557363,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,96
1,0,0,0,0,0,0,0,-0.00160108,-0.00160108,-0.00160108,-0.00160108,-0.00160108,-0.00160108,0,0.00322299,0.00322299,0.00322299,0.00322299,0.00322299,0.00322299,0,0.003598766692,0.003598766692,0.003598766692,0.003598766692,0.003598766692,0.003598766692,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,97
1,0,0,0,0,0,0,0,-0.00163342,-0.00163342,-0.00163342,-0.00163342,-0.00163342,-0.00163342,0,0.00329061,0.00329061,0.00329061,0.00329061,0.00329061,0.00329061,0,0.00367371407,0.00367371407,0.00367371407,0.00367371407,0.00367371407,0.00367371407,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,98
1,0,0,0,0,0,0,0,-0.00166624,-0.00166624,-0.00166624,-0.00166624,-0.00166624,-0.00166624,0,0.00335876,0.00335876,0.00335876,0.00335876,0.00335876,0.00335876,0,0.003749349874,0.003749349874,0.003749349874,0.003749349874,0.003749349874,0.003749349874,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,99
1,0,0,0,0,0,0,0,-0.00169959,-0.00169959,-0.00169959,-0.00169959,-0.00169959,-0.00169959,0,0.00342741,0.00342741,0.00342741,0.00342741,0.00342741,0.00342741,0,0.003825669285,0.003825669285,0.003825669285,0.003825669285,0.003825669285,0.003825669285,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,100
1,0,0,0,0,0,0,0,-0.00173353,-0.00173353,-0.00173353,-0.00173353,-0.00173353,-0.00173353,0,0.0034965,0.0034965,0.0034965,0.0034965,0.0034965,0.0034965,0,0.003902645066,0.003902645066,0.003902645066,0.003902645066,0.003902645066,0.003902645066,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,101
1,0,0,0,0,0,0,0,-0.00176806,-0.00176806,-0.00176806,-0.00176806,-0.00176806,-0.00176806,0,0.00356602,0.00356602,0.00356602,0.00356602,0.00356602,0.00356602,0,0.003980268182,0.003980268182,0.003980268182,0.003980268182,0.003980268182,0.003980268182,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,102
1,0,0,0,0,0,0,0,-0.00180319,-0.00180319,-0.00180319,-0.00180319,-0.00180319,-0.00180319,0,0.00363597,0.00363597,0.00363597,0.00363597,0.00363597,0.00363597,0,0.00405854309,0.00405854309,0.00405854309,0.00405854309,0.00405854309,0.00405854309,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,103
1,0,0,0,0,0,0,0,-0.00183891,-0.00183891,-0.00183891,-0.00183891,-0.00183891,-0.00183891,0,0.00370635,0.00370635,0.00370635,0.00370635,0.00370635,0.00370635,0,0.004137465445,0.004137465445,0.004137465445,0.004137465445,0.004137465445,0.004137465445,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,104
1,0,0,0,0,0,0,0,-0.00187518,-0.00187518,-0.00187518,-0.00187518,-0.00187518,-0.00187518,0,0.00377722,0.00377722,0.00377722,0.00377722,0.00377722,0.00377722,0,0.004217071373,0.004217071373,0.004217071373,0.004217071373,0.004217071373,0.004217071373,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,105
1,0,0,0,0,0,0,0,-0.00191194,-0.00191194,-0.00191194,-0.00191194,-0.00191194,-0.00191194,0,0.00384861,0.00384861,0.00384861,0.00384861,0.00384861,0.00384861,0,0.004297361225,0.004297361225,0.004297361225,0.004297361225,0.004297361225,0.004297361225,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,106
1,0,0,0,0,0,0,0,-0.00194912,-0.00194912,-0.00194912,-0.00194912,-0.00194912,-0.00194912,0,0.00392061,0.00392061,0.00392061,0.00392061,0.00392061,0.00392061,0,0.004378384582,0.004378384582,0.004378384582,0.004378384582,0.004378384582,0.004378384582,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,107
1,0,0,0,0,0,0,0,-0.00198667,-0.00198667,-0.00198667,-0.00198667,-0.00198667,-0.00198667,0,0.00399327,0.00399327,0.00399327,0.00399327,0.00399327,0.00399327,0,0.004460164008,0.004460164008,0.004460164008,0.004460164008,0.004460164008,0.004460164008,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,108
1,0,0,0,0,0,0,0,-0.0020245,-0.0020245,-0.0020245,-0.0020245,-0.0020245,-0.0020245,0,0.00406667,0.00406667,0.00406667,0.00406667,0.00406667,0.00406667,0,0.004542731022,0.004542731022,0.004542731022,0.004542731022,0.004542731022,0.004542731022,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,109
1,0,0,0,0,0,0,0,-0.00206254,-0.00206254,-0.00206254,-0.00206254,-0.00206254,-0.00206254,0,0.00414087,0.00414087,0.00414087,0.00414087,0.00414087,0.00414087,0,0.004626108041,0.004626108041,0.004626108041,0.004626108041,0.004626108041,0.004626108041,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,110
1,0,0,0,0,0,0,0,-0.00210073,-0.00210073,-0.00210073,-0.00210073,-0.00210073,-0.00210073,0,0.00421595,0.00421595,0.00421595,0.00421595,0.00421595,0.00421595,0,0.00471033979,0.00471033979,0.00471033979,0.00471033979,0.00471033979,0.00471033979,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,111
1,0,0,0,0,0,0,0,-0.00213903,-0.00213903,-0.00213903,-0.00213903,-0.00213903,-0.00213903,0,0.00429195,0.00429195,0.00429195,0.00429195,0.00429195,0.00429195,0,0.004795444103,0.004795444103,0.004795444103,0.004795444103,0.004795444103,0.004795444103,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,112
1,0,0,0,0,0,0,0,-0.00217742,-0.00217742,-0.00217742,-0.00217742,-0.00217742,-0.00217742,0,0.00436888,0.00436888,0.00436888,0.00436888,0.00436888,0.00436888,0,0.004881420932,0.004881420932,0.004881420932,0.004881420932,0.004881420932,0.004881420932,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,113
1,0,0,0,0,0,0,0,-0.00221587,-0.00221587,-0.00221587,-0.00221587,-0.00221587,-0.00221587,0,0.00444677,0.00444677,0.00444677,0.00444677,0.00444677,0.00444677,0,0.004968283737,0.004968283737,0.004968283737,0.004968283737,0.004968283737,0.004968283737,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,114
1,0,0,0,0,0,0,0,-0.00225441,-0.00225441,-0.00225441,-0.00225441,-0.00225441,-0.00225441,0,0.00452559,0.00452559,0.00452559,0.00452559,0.00452559,0.00452559,0,0.005056019115,0.005056019115,0.005056019115,0.005056019115,0.005056019115,0.005056019115,0,7,7,7,7,7,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,115
