"N","min(Stress (0))","q1(Stress (0))","med(Stress (0))","q3(Stress (0))","max(Stress (0))","avg(Stress (0))","std(Stress (0))","min(Stress (1))","q1(Stress (1))","med(Stress (1))","q3(Stress (1))","max(Stress (1))","avg(Stress (1))","std(Stress (1))","min(Stress (2))","q1(Stress (2))","med(Stress (2))","q3(Stress (2))","max(Stress (2))","avg(Stress (2))","std(Stress (2))","min(Stress (3))","q1(Stress (3))","med(Stress (3))","q3(Stress (3))","max(Stress (3))","avg(Stress (3))","std(Stress (3))","min(Stress (4))","q1(Stress (4))","med(Stress (4))","q3(Stress (4))","max(Stress (4))","avg(Stress (4))","std(Stress (4))","min(Stress (5))","q1(Stress (5))","med(Stress (5))","q3(Stress (5))","max(Stress (5))","avg(Stress (5))","std(Stress (5))","min(Stress (6))","q1(Stress (6))","med(Stress (6))","q3(Stress (6))","max(Stress (6))","avg(Stress (6))","std(Stress (6))","min(Stress (7))","q1(Stress (7))","med(Stress (7))","q3(Stress (7))","max(Stress (7))","avg(Stress (7))","std(Stress (7))","min(Stress (8))","q1(Stress (8))","med(Stress (8))","q3(Stress (8))","max(Stress (8))","avg(Stress (8))","std(Stress (8))","min(Stress (Magnitude))","q1(Stress (Magnitude))","med(Stress (Magnitude))","q3(Stress (Magnitude))","max(Stress (Magnitude))","avg(Stress (Magnitude))","std(Stress (Magnitude))","min(Strain (0))","q1(Strain (0))","med(Strain (0))","q3(Strain (0))","max(Strain (0))","avg(Strain (0))","std(Strain (0))","min(Strain (1))","q1(Strain (1))","med(Strain (1))","q3(Strain (1))","max(Strain (1))","avg(Strain (1))","std(Strain (1))","min(Strain (2))","q1(Strain (2))","med(Strain (2))","q3(Strain (2))","max(Strain (2))","avg(Strain (2))","std(Strain (2))","min(Strain (3))","q1(Strain (3))","med(Strain (3))","q3(Strain (3))","max(Strain (3))","avg(Strain (3))","std(Strain (3))","min(Strain (4))","q1(Strain (4))","med(Strain (4))","q3(Strain (4))","max(Strain (4))","avg(Strain (4))","std(Strain (4))","min(Strain (5))","q1(Strain (5))","med(Strain (5))","q3(Strain (5))","max(Strain (5))","avg(Strain (5))","std(Strain (5))","min(Strain (6))","q1(Strain (6))","med(Strain (6))","q3(Strain (6))","max(Strain (6))","avg(Strain (6))","std(Strain (6))","min(Strain (7))","q1(Strain (7))","med(Strain (7))","q3(Strain (7))","max(Strain (7))","avg(Strain (7))","std(Strain (7))","min(Strain (8))","q1(Strain (8))","med(Strain (8))","q3(Strain (8))","max(Strain (8))","avg(Strain (8))","std(Strain (8))","min(Strain (Magnitude))","q1(Strain (Magnitude))","med(Strain (Magnitude))","q3(Strain (Magnitude))","max(Strain (Magnitude))","avg(Strain (Magnitude))","std(Strain (Magnitude))","min(vtkOriginalCellIds)","q1(vtkOriginalCellIds)","med(vtkOriginalCellIds)","q3(vtkOriginalCellIds)","max(vtkOriginalCellIds)","avg(vtkOriginalCellIds)","std(vtkOriginalCellIds)","vtkValidPointMask","Time"
1,22587,22587,22587,22587,22587,22587,0,-1.3176e-13,-1.3176e-13,-1.3176e-13,-1.3176e-13,-1.3176e-13,-1.3176e-13,0,7.7296e-13,7.7296e-13,7.7296e-13,7.7296e-13,7.7296e-13,7.7296e-13,0,-1.3176e-13,-1.3176e-13,-1.3176e-13,-1.3176e-13,-1.3176e-13,-1.3176e-13,0,22587,22587,22587,22587,22587,22587,0,-1.3865e-12,-1.3865e-12,-1.3865e-12,-1.3865e-12,-1.3865e-12,-1.3865e-12,0,7.7296e-13,7.7296e-13,7.7296e-13,7.7296e-13,7.7296e-13,7.7296e-13,0,-1.3865e-12,-1.3865e-12,-1.3865e-12,-1.3865e-12,-1.3865e-12,-1.3865e-12,0,18558,18558,18558,18558,18558,18558,0,36943,36943,36943,36943,36943,36943,0,-0.038759,-0.038759,-0.038759,-0.038759,-0.038759,-0.038759,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.038759,-0.038759,-0.038759,-0.038759,-0.038759,-0.038759,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.087571,0.087571,0.087571,0.087571,0.087571,0.087571,0,1.2291,1.2291,1.2291,1.2291,1.2291,1.2291,0,0,0,0,0,0,0,0,1,400
1,14984,14984,14984,14984,14984,14984,0,-1.7285e-13,-1.7285e-13,-1.7285e-13,-1.7285e-13,-1.7285e-13,-1.7285e-13,0,3.9609e-13,3.9609e-13,3.9609e-13,3.9609e-13,3.9609e-13,3.9609e-13,0,-1.7285e-13,-1.7285e-13,-1.7285e-13,-1.7285e-13,-1.7285e-13,-1.7285e-13,0,14984,14984,14984,14984,14984,14984,0,-9.4235e-13,-9.4235e-13,-9.4235e-13,-9.4235e-13,-9.4235e-13,-9.4235e-13,0,3.9609e-13,3.9609e-13,3.9609e-13,3.9609e-13,3.9609e-13,3.9609e-13,0,-9.4235e-13,-9.4235e-13,-9.4235e-13,-9.4235e-13,-9.4235e-13,-9.4235e-13,0,12578,12578,12578,12578,12578,12578,0,24642,24642,24642,24642,24642,24642,0,-0.038943,-0.038943,-0.038943,-0.038943,-0.038943,-0.038943,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.038943,-0.038943,-0.038943,-0.038943,-0.038943,-0.038943,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.088036,0.088036,0.088036,0.088036,0.088036,0.088036,0,1.2291,1.2291,1.2291,1.2291,1.2291,1.2291,0,0,0,0,0,0,0,0,1,401
1,8162.6,8162.6,8162.6,8162.6,8162.6,8162.6,0,-7.5697e-14,-7.5697e-14,-7.5697e-14,-7.5697e-14,-7.5697e-14,-7.5697e-14,0,1.2138e-13,1.2138e-13,1.2138e-13,1.2138e-13,1.2138e-13,1.2138e-13,0,-7.5697e-14,-7.5697e-14,-7.5697e-14,-7.5697e-14,-7.5697e-14,-7.5697e-14,0,8162.6,8162.6,8162.6,8162.6,8162.6,8162.6,0,-4.1119e-13,-4.1119e-13,-4.1119e-13,-4.1119e-13,-4.1119e-13,-4.1119e-13,0,1.2138e-13,1.2138e-13,1.2138e-13,1.2138e-13,1.2138e-13,1.2138e-13,0,-4.1119e-13,-4.1119e-13,-4.1119e-13,-4.1119e-13,-4.1119e-13,-4.1119e-13,0,7225.9,7225.9,7225.9,7225.9,7225.9,7225.9,0,13619,13619,13619,13619,13619,13619,0,-0.039127,-0.039127,-0.039127,-0.039127,-0.039127,-0.039127,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.039127,-0.039127,-0.039127,-0.039127,-0.039127,-0.039127,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.088503,0.088503,0.088503,0.088503,0.088503,0.088503,0,1.2292,1.2292,1.2292,1.2292,1.2292,1.2292,0,0,0,0,0,0,0,0,1,402
1,2914.5,2914.5,2914.5,2914.5,2914.5,2914.5,0,3.6469e-14,3.6469e-14,3.6469e-14,3.6469e-14,3.6469e-14,3.6469e-14,0,-2.0145e-14,-2.0145e-14,-2.0145e-14,-2.0145e-14,-2.0145e-14,-2.0145e-14,0,3.6469e-14,3.6469e-14,3.6469e-14,3.6469e-14,3.6469e-14,3.6469e-14,0,2914.5,2914.5,2914.5,2914.5,2914.5,2914.5,0,8.799e-14,8.799e-14,8.799e-14,8.799e-14,8.799e-14,8.799e-14,0,-2.0145e-14,-2.0145e-14,-2.0145e-14,-2.0145e-14,-2.0145e-14,-2.0145e-14,0,8.799e-14,8.799e-14,8.799e-14,8.799e-14,8.799e-14,8.799e-14,0,3116.7,3116.7,3116.7,3116.7,3116.7,3116.7,0,5167.4,5167.4,5167.4,5167.4,5167.4,5167.4,0,-0.039312,-0.039312,-0.039312,-0.039312,-0.039312,-0.039312,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.039312,-0.039312,-0.039312,-0.039312,-0.039312,-0.039312,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.088972,0.088972,0.088972,0.088972,0.088972,0.088972,0,1.2292,1.2292,1.2292,1.2292,1.2292,1.2292,0,0,0,0,0,0,0,0,1,403
1,-152.29,-152.29,-152.29,-152.29,-152.29,-152.29,0,1.3859e-13,1.3859e-13,1.3859e-13,1.3859e-13,1.3859e-13,1.3859e-13,0,-4.9859e-14,-4.9859e-14,-4.9859e-14,-4.9859e-14,-4.9859e-14,-4.9859e-14,0,1.3859e-13,1.3859e-13,1.3859e-13,1.3859e-13,1.3859e-13,1.3859e-13,0,-152.29,-152.29,-152.29,-152.29,-152.29,-152.29,0,3.6569e-13,3.6569e-13,3.6569e-13,3.6569e-13,3.6569e-13,3.6569e-13,0,-4.9859e-14,-4.9859e-14,-4.9859e-14,-4.9859e-14,-4.9859e-14,-4.9859e-14,0,3.6569e-13,3.6569e-13,3.6569e-13,3.6569e-13,3.6569e-13,3.6569e-13,0,721.44,721.44,721.44,721.44,721.44,721.44,0,752.91,752.91,752.91,752.91,752.91,752.91,0,-0.039496,-0.039496,-0.039496,-0.039496,-0.039496,-0.039496,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.039496,-0.039496,-0.039496,-0.039496,-0.039496,-0.039496,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.089442,0.089442,0.089442,0.089442,0.089442,0.089442,0,1.2293,1.2293,1.2293,1.2293,1.2293,1.2293,0,0,0,0,0,0,0,0,1,404
1,-682.34,-682.34,-682.34,-682.34,-682.34,-682.34,0,1.8231e-13,1.8231e-13,1.8231e-13,1.8231e-13,1.8231e-13,1.8231e-13,0,-3.5984e-16,-3.5984e-16,-3.5984e-16,-3.5984e-16,-3.5984e-16,-3.5984e-16,0,1.8231e-13,1.8231e-13,1.8231e-13,1.8231e-13,1.8231e-13,1.8231e-13,0,-682.34,-682.34,-682.34,-682.34,-682.34,-682.34,0,4.1228e-13,4.1228e-13,4.1228e-13,4.1228e-13,4.1228e-13,4.1228e-13,0,-3.5984e-16,-3.5984e-16,-3.5984e-16,-3.5984e-16,-3.5984e-16,-3.5984e-16,0,4.1228e-13,4.1228e-13,4.1228e-13,4.1228e-13,4.1228e-13,4.1228e-13,0,311.43,311.43,311.43,311.43,311.43,311.43,0,1014,1014,1014,1014,1014,1014,0,-0.039681,-0.039681,-0.039681,-0.039681,-0.039681,-0.039681,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.039681,-0.039681,-0.039681,-0.039681,-0.039681,-0.039681,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.089914,0.089914,0.089914,0.089914,0.089914,0.089914,0,1.2293,1.2293,1.2293,1.2293,1.2293,1.2293,0,0,0,0,0,0,0,0,1,405
1,1385.4,1385.4,1385.4,1385.4,1385.4,1385.4,0,1.1302e-13,1.1302e-13,1.1302e-13,1.1302e-13,1.1302e-13,1.1302e-13,0,3.0223e-14,3.0223e-14,3.0223e-14,3.0223e-14,3.0223e-14,3.0223e-14,0,1.1302e-13,1.1302e-13,1.1302e-13,1.1302e-13,1.1302e-13,1.1302e-13,0,1385.4,1385.4,1385.4,1385.4,1385.4,1385.4,0,1.8446e-13,1.8446e-13,1.8446e-13,1.8446e-13,1.8446e-13,1.8446e-13,0,3.0223e-14,3.0223e-14,3.0223e-14,3.0223e-14,3.0223e-14,3.0223e-14,0,1.8446e-13,1.8446e-13,1.8446e-13,1.8446e-13,1.8446e-13,1.8446e-13,0,1927.1,1927.1,1927.1,1927.1,1927.1,1927.1,0,2748.2,2748.2,2748.2,2748.2,2748.2,2748.2,0,-0.039865,-0.039865,-0.039865,-0.039865,-0.039865,-0.039865,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.039865,-0.039865,-0.039865,-0.039865,-0.039865,-0.039865,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.090388,0.090388,0.090388,0.090388,0.090388,0.090388,0,1.2294,1.2294,1.2294,1.2294,1.2294,1.2294,0,0,0,0,0,0,0,0,1,406
1,5810.2,5810.2,5810.2,5810.2,5810.2,5810.2,0,-4.9716e-14,-4.9716e-14,-4.9716e-14,-4.9716e-14,-4.9716e-14,-4.9716e-14,0,-4.5867e-14,-4.5867e-14,-4.5867e-14,-4.5867e-14,-4.5867e-14,-4.5867e-14,0,-4.9716e-14,-4.9716e-14,-4.9716e-14,-4.9716e-14,-4.9716e-14,-4.9716e-14,0,5810.2,5810.2,5810.2,5810.2,5810.2,5810.2,0,-1.1375e-13,-1.1375e-13,-1.1375e-13,-1.1375e-13,-1.1375e-13,-1.1375e-13,0,-4.5867e-14,-4.5867e-14,-4.5867e-14,-4.5867e-14,-4.5867e-14,-4.5867e-14,0,-1.1375e-13,-1.1375e-13,-1.1375e-13,-1.1375e-13,-1.1375e-13,-1.1375e-13,0,5373.6,5373.6,5373.6,5373.6,5373.6,5373.6,0,9817.9,9817.9,9817.9,9817.9,9817.9,9817.9,0,-0.04005,-0.04005,-0.04005,-0.04005,-0.04005,-0.04005,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.04005,-0.04005,-0.04005,-0.04005,-0.04005,-0.04005,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.090864,0.090864,0.090864,0.090864,0.090864,0.090864,0,1.2294,1.2294,1.2294,1.2294,1.2294,1.2294,0,0,0,0,0,0,0,0,1,407
1,12077,12077,12077,12077,12077,12077,0,-2.2321e-13,-2.2321e-13,-2.2321e-13,-2.2321e-13,-2.2321e-13,-2.2321e-13,0,-2.7044e-13,-2.7044e-13,-2.7044e-13,-2.7044e-13,-2.7044e-13,-2.7044e-13,0,-2.2321e-13,-2.2321e-13,-2.2321e-13,-2.2321e-13,-2.2321e-13,-2.2321e-13,0,12077,12077,12077,12077,12077,12077,0,-4.0806e-13,-4.0806e-13,-4.0806e-13,-4.0806e-13,-4.0806e-13,-4.0806e-13,0,-2.7044e-13,-2.7044e-13,-2.7044e-13,-2.7044e-13,-2.7044e-13,-2.7044e-13,0,-4.0806e-13,-4.0806e-13,-4.0806e-13,-4.0806e-13,-4.0806e-13,-4.0806e-13,0,10244,10244,10244,10244,10244,10244,0,19916,19916,19916,19916,19916,19916,0,-0.040234,-0.040234,-0.040234,-0.040234,-0.040234,-0.040234,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.040234,-0.040234,-0.040234,-0.040234,-0.040234,-0.040234,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.091342,0.091342,0.091342,0.091342,0.091342,0.091342,0,1.2295,1.2295,1.2295,1.2295,1.2295,1.2295,0,0,0,0,0,0,0,0,1,408
1,19456,19456,19456,19456,19456,19456,0,-3.8222e-13,-3.8222e-13,-3.8222e-13,-3.8222e-13,-3.8222e-13,-3.8222e-13,0,-6.6177e-13,-6.6177e-13,-6.6177e-13,-6.6177e-13,-6.6177e-13,-6.6177e-13,0,-3.8222e-13,-3.8222e-13,-3.8222e-13,-3.8222e-13,-3.8222e-13,-3.8222e-13,0,19456,19456,19456,19456,19456,19456,0,-5.4613e-13,-5.4613e-13,-5.4613e-13,-5.4613e-13,-5.4613e-13,-5.4613e-13,0,-6.6177e-13,-6.6177e-13,-6.6177e-13,-6.6177e-13,-6.6177e-13,-6.6177e-13,0,-5.4613e-13,-5.4613e-13,-5.4613e-13,-5.4613e-13,-5.4613e-13,-5.4613e-13,0,15966,15966,15966,15966,15966,15966,0,31812,31812,31812,31812,31812,31812,0,-0.040419,-0.040419,-0.040419,-0.040419,-0.040419,-0.040419,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.040419,-0.040419,-0.040419,-0.040419,-0.040419,-0.040419,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.091821,0.091821,0.091821,0.091821,0.091821,0.091821,0,1.2295,1.2295,1.2295,1.2295,1.2295,1.2295,0,0,0,0,0,0,0,0,1,409
1,27088,27088,27088,27088,27088,27088,0,-5.3451e-13,-5.3451e-13,-5.3451e-13,-5.3451e-13,-5.3451e-13,-5.3451e-13,0,-1.1981e-12,-1.1981e-12,-1.1981e-12,-1.1981e-12,-1.1981e-12,-1.1981e-12,0,-5.3451e-13,-5.3451e-13,-5.3451e-13,-5.3451e-13,-5.3451e-13,-5.3451e-13,0,27088,27088,27088,27088,27088,27088,0,-5.1607e-13,-5.1607e-13,-5.1607e-13,-5.1607e-13,-5.1607e-13,-5.1607e-13,0,-1.1981e-12,-1.1981e-12,-1.1981e-12,-1.1981e-12,-1.1981e-12,-1.1981e-12,0,-5.1607e-13,-5.1607e-13,-5.1607e-13,-5.1607e-13,-5.1607e-13,-5.1607e-13,0,21871,21871,21871,21871,21871,21871,0,44112,44112,44112,44112,44112,44112,0,-0.040604,-0.040604,-0.040604,-0.040604,-0.040604,-0.040604,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.040604,-0.040604,-0.040604,-0.040604,-0.040604,-0.040604,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.092302,0.092302,0.092302,0.092302,0.092302,0.092302,0,1.2296,1.2296,1.2296,1.2296,1.2296,1.2296,0,0,0,0,0,0,0,0,1,410
1,34083,34083,34083,34083,34083,34083,0,-5.3783e-13,-5.3783e-13,-5.3783e-13,-5.3783e-13,-5.3783e-13,-5.3783e-13,0,-1.943e-12,-1.943e-12,-1.943e-12,-1.943e-12,-1.943e-12,-1.943e-12,0,-5.3783e-13,-5.3783e-13,-5.3783e-13,-5.3783e-13,-5.3783e-13,-5.3783e-13,0,34083,34083,34083,34083,34083,34083,0,-4.2413e-13,-4.2413e-13,-4.2413e-13,-4.2413e-13,-4.2413e-13,-4.2413e-13,0,-1.943e-12,-1.943e-12,-1.943e-12,-1.943e-12,-1.943e-12,-1.943e-12,0,-4.2413e-13,-4.2413e-13,-4.2413e-13,-4.2413e-13,-4.2413e-13,-4.2413e-13,0,27268,27268,27268,27268,27268,27268,0,55379,55379,55379,55379,55379,55379,0,-0.040789,-0.040789,-0.040789,-0.040789,-0.040789,-0.040789,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.040789,-0.040789,-0.040789,-0.040789,-0.040789,-0.040789,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.092784,0.092784,0.092784,0.092784,0.092784,0.092784,0,1.2296,1.2296,1.2296,1.2296,1.2296,1.2296,0,0,0,0,0,0,0,0,1,411
1,39625,39625,39625,39625,39625,39625,0,-3.1911e-13,-3.1911e-13,-3.1911e-13,-3.1911e-13,-3.1911e-13,-3.1911e-13,0,-2.5394e-12,-2.5394e-12,-2.5394e-12,-2.5394e-12,-2.5394e-12,-2.5394e-12,0,-3.1911e-13,-3.1911e-13,-3.1911e-13,-3.1911e-13,-3.1911e-13,-3.1911e-13,0,39625,39625,39625,39625,39625,39625,0,2.3274e-13,2.3274e-13,2.3274e-13,2.3274e-13,2.3274e-13,2.3274e-13,0,-2.5394e-12,-2.5394e-12,-2.5394e-12,-2.5394e-12,-2.5394e-12,-2.5394e-12,0,2.3274e-13,2.3274e-13,2.3274e-13,2.3274e-13,2.3274e-13,2.3274e-13,0,31527,31527,31527,31527,31527,31527,0,64297,64297,64297,64297,64297,64297,0,-0.040975,-0.040975,-0.040975,-0.040975,-0.040975,-0.040975,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.040975,-0.040975,-0.040975,-0.040975,-0.040975,-0.040975,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.093268,0.093268,0.093268,0.093268,0.093268,0.093268,0,1.2297,1.2297,1.2297,1.2297,1.2297,1.2297,0,0,0,0,0,0,0,0,1,412
1,43064,43064,43064,43064,43064,43064,0,2.0851e-28,2.0851e-28,2.0851e-28,2.0851e-28,2.0851e-28,2.0851e-28,0,-3.2815e-12,-3.2815e-12,-3.2815e-12,-3.2815e-12,-3.2815e-12,-3.2815e-12,0,2.0851e-28,2.0851e-28,2.0851e-28,2.0851e-28,2.0851e-28,2.0851e-28,0,43064,43064,43064,43064,43064,43064,0,6.2999e-13,6.2999e-13,6.2999e-13,6.2999e-13,6.2999e-13,6.2999e-13,0,-3.2815e-12,-3.2815e-12,-3.2815e-12,-3.2815e-12,-3.2815e-12,-3.2815e-12,0,6.2999e-13,6.2999e-13,6.2999e-13,6.2999e-13,6.2999e-13,6.2999e-13,0,34150,34150,34150,34150,34150,34150,0,69823,69823,69823,69823,69823,69823,0,-0.041162,-0.041162,-0.041162,-0.041162,-0.041162,-0.041162,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.041162,-0.041162,-0.041162,-0.041162,-0.041162,-0.041162,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.093752,0.093752,0.093752,0.093752,0.093752,0.093752,0,1.2297,1.2297,1.2297,1.2297,1.2297,1.2297,0,0,0,0,0,0,0,0,1,413
1,43996,43996,43996,43996,43996,43996,0,2.8704e-13,2.8704e-13,2.8704e-13,2.8704e-13,2.8704e-13,2.8704e-13,0,-3.6134e-12,-3.6134e-12,-3.6134e-12,-3.6134e-12,-3.6134e-12,-3.6134e-12,0,2.8704e-13,2.8704e-13,2.8704e-13,2.8704e-13,2.8704e-13,2.8704e-13,0,43996,43996,43996,43996,43996,43996,0,1.2686e-12,1.2686e-12,1.2686e-12,1.2686e-12,1.2686e-12,1.2686e-12,0,-3.6134e-12,-3.6134e-12,-3.6134e-12,-3.6134e-12,-3.6134e-12,-3.6134e-12,0,1.2686e-12,1.2686e-12,1.2686e-12,1.2686e-12,1.2686e-12,1.2686e-12,0,34832,34832,34832,34832,34832,34832,0,71306,71306,71306,71306,71306,71306,0,-0.041349,-0.041349,-0.041349,-0.041349,-0.041349,-0.041349,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.041349,-0.041349,-0.041349,-0.041349,-0.041349,-0.041349,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.094238,0.094238,0.094238,0.094238,0.094238,0.094238,0,1.2298,1.2298,1.2298,1.2298,1.2298,1.2298,0,0,0,0,0,0,0,0,1,414
1,42307,42307,42307,42307,42307,42307,0,6.8711e-13,6.8711e-13,6.8711e-13,6.8711e-13,6.8711e-13,6.8711e-13,0,-3.6508e-12,-3.6508e-12,-3.6508e-12,-3.6508e-12,-3.6508e-12,-3.6508e-12,0,6.8711e-13,6.8711e-13,6.8711e-13,6.8711e-13,6.8711e-13,6.8711e-13,0,42307,42307,42307,42307,42307,42307,0,1.8807e-12,1.8807e-12,1.8807e-12,1.8807e-12,1.8807e-12,1.8807e-12,0,-3.6508e-12,-3.6508e-12,-3.6508e-12,-3.6508e-12,-3.6508e-12,-3.6508e-12,0,1.8807e-12,1.8807e-12,1.8807e-12,1.8807e-12,1.8807e-12,1.8807e-12,0,33492,33492,33492,33492,33492,33492,0,68568,68568,68568,68568,68568,68568,0,-0.041537,-0.041537,-0.041537,-0.041537,-0.041537,-0.041537,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.041537,-0.041537,-0.041537,-0.041537,-0.041537,-0.041537,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0,0.094725,0.094725,0.094725,0.094725,0.094725,0.094725,0,1.2298,1.2298,1.2298,1.2298,1.2298,1.2298,0,0,0,0,0,0,0,0,1,415
